,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,send_A
29488,1210458874,3227975507,7992,Cogeco Cable,72.38.34.250,42.9888,-82.3592,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
29877,3227975507,1761238328,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,False
29886,1249171666,3227975506,15122,Point to Point Broadband Inc.,74.116.216.210,44.4167,-80.0833,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
29903,3227975506,1632558126,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.220.46,40.5099,-85.6264,False
29916,755178755,3227975507,40788,Start Communications,45.3.29.3,43.0147,-81.3049,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
30469,1186483740,3227975507,22773,Cox Communications Inc.,70.184.78.28,32.2541,-110.8785,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
30533,3227975506,755176806,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.21.102,42.8719,-81.2472,False
30601,2730633589,3227975507,7018,"AT&T Services, Inc.",162.194.41.117,39.8512,-86.2651,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
30798,1677619609,3227975507,812,Rogers Communications Canada Inc.,99.254.113.153,43.0147,-81.3049,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
30884,1217356878,3227975506,812,Rogers Communications Canada Inc.,72.143.100.78,43.7223,-79.4504,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
30888,3227975507,1653562909,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.94.29,49.316,-123.0576,False
31203,3227975506,2927035370,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,174.119.3.234,44.3001,-79.6496,False
31512,3227975507,756118608,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,False
31622,3640363090,3227975507,14007,Skyway West,216.251.136.82,49.2788,-123.1139,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
31628,3227975507,3640363090,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,14007,Skyway West,216.251.136.82,49.2788,-123.1139,False
31676,3227975506,1677622403,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.254.124.131,43.0123,-81.2307,False
31719,3227975506,1676917179,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.243.185.187,43.0443,-81.2391,False
31850,755176040,3227975507,40788,Start Communications,45.3.18.104,43.7276,-79.3148,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
32004,755174458,3227975506,40788,Start Communications,45.3.12.58,43.2055,-79.9004,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
32870,3091643406,3227975506,6327,Shaw Communications Inc.,184.70.188.14,53.5185,-113.6579,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
32944,3227975507,3638379657,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.68.137,42.9578,-82.2777,False
33068,3227975506,755175188,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.15.20,42.9915,-81.3402,False
33104,3638379643,3227975507,7992,Cogeco Cable,216.221.68.123,42.9888,-82.3592,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
33615,3227975506,3638379090,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.82,42.9888,-82.3592,False
33686,3233445238,3227975507,7992,Cogeco Cable,192.186.117.118,42.8833,-82.15,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
34355,3227975507,2486945690,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,16696,iTel Networks Inc,148.59.199.154,44.25,-80.55,False
34364,3227975506,846444685,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,50.115.184.141,42.4238,-82.1183,False
35287,3227975506,1217120081,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.199.81,43.6404,-79.3995,False
35802,2926783645,3227975506,812,Rogers Communications Canada Inc.,174.115.44.157,42.8909,-81.3236,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
35971,3227975506,2919736882,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,6327,Shaw Communications Inc.,174.7.166.50,49.299,-123.1408,False
36122,2904610721,3227975507,812,Rogers Communications Canada Inc.,173.32.215.161,42.966,-81.2053,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
36262,2919736882,3227975506,6327,Shaw Communications Inc.,174.7.166.50,49.299,-123.1408,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
36374,3227975506,3330677851,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,30500,Wolfpaw Data Centres Inc,198.134.28.91,55.3333,-115.4167,False
36521,3227975507,2479013111,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,15128,Comwave Telecom Inc.,147.194.188.247,43.2164,-79.7423,False
36564,3227975506,1761238421,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.149,43.8432,-79.5644,False
37129,846444685,3227975506,7992,Cogeco Cable,50.115.184.141,42.4238,-82.1183,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
37520,2904610721,3227975506,812,Rogers Communications Canada Inc.,173.32.215.161,42.966,-81.2053,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
37694,3227975506,3349638557,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,22652,Fibrenoire Inc.,199.167.109.157,43.6564,-79.386,False
38181,756118608,3227975506,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
38205,1761238213,3227975507,15128,Comwave Telecom Inc.,104.250.92.197,43.0233,-81.1643,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
38304,3227975506,2393990862,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,855,Bell Canada,142.177.102.206,47.5124,-52.6729,False
38566,1210467562,3227975507,7992,Cogeco Cable,72.38.68.234,43.6319,-79.3716,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
38573,3227975506,3487047224,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.216.30.56,49.2788,-123.1139,False
38637,3227975506,855009785,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.246.105.249,38.9057,-76.9783,False
38924,2734649927,3227975507,40788,Start Communications,162.255.114.71,43.623,-79.3936,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
38926,1249171666,3227975507,15122,Point to Point Broadband Inc.,74.116.216.210,44.4167,-80.0833,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
39021,3227975506,1611994918,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,96.21.23.38,46.8287,-71.334,False
39150,2393257217,3227975506,855,Bell Canada,142.166.53.1,47.5334,-52.7595,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
39214,3227975507,2904610721,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,173.32.215.161,42.966,-81.2053,False
39240,755176806,3227975507,40788,Start Communications,45.3.21.102,42.8719,-81.2472,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
39252,755178755,3227975506,40788,Start Communications,45.3.29.3,43.0147,-81.3049,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
39422,3227975507,3624749586,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,15290,Allstream Corp.,216.13.74.18,43.5924,-79.7611,False
39476,3227975507,3097645524,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,5769,Videotron Telecom Ltee,184.162.81.212,45.4594,-73.5501,False
39953,3233445238,3227975506,7992,Cogeco Cable,192.186.117.118,42.8833,-82.15,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
40745,755176806,3227975506,40788,Start Communications,45.3.21.102,42.8719,-81.2472,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
41190,3227975507,2393257058,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.166.52.98,47.5334,-52.7595,False
41458,3227975506,3235838031,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,1403,EBOX,192.222.248.79,45.5009,-73.5877,False
42023,1208101574,3227975506,6327,Shaw Communications Inc.,72.2.42.198,49.2779,-123.0908,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
42124,3227975507,2393314888,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.167.22.72,47.5194,-52.8122,False
42816,3227975507,855187221,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.249.31.21,39.3656,-76.6199,False
42842,3227975506,3624749586,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15290,Allstream Corp.,216.13.74.18,43.5924,-79.7611,False
43132,3227975507,2919736882,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,174.7.166.50,49.299,-123.1408,False
43136,1279424612,3227975507,577,Bell Canada,76.66.120.100,44.3572,-79.6929,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
43143,1210506860,3227975507,7992,Cogeco Cable,72.38.222.108,42.2007,-83.0276,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
43159,1085557588,3227975507,852,TELUS Communications Inc.,64.180.75.84,48.4993,-123.4003,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
43224,2389713698,3227975506,577,Bell Canada,142.112.35.34,43.6656,-79.383,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
43493,756118608,3227975507,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
43592,3227975506,1217090222,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,72.139.82.174,43.6192,-79.6538,False
43840,405971680,3227975506,40788,Start Communications,24.50.162.224,43.323,-79.8092,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
44522,3227975507,3507478250,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,13768,Cogeco Peer 1,209.15.222.234,43.6021,-79.5402,False
44677,1210458874,3227975506,7992,Cogeco Cable,72.38.34.250,42.9888,-82.3592,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
45231,3227975506,1210467570,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.68.242,43.6319,-79.3716,False
45769,1249601702,3227975506,14860,"SMARTCOM TELEPHONE, LLC",74.123.104.166,26.2159,-98.3253,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
46046,1611994918,3227975506,5769,Videotron Telecom Ltee,96.21.23.38,46.8287,-71.334,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
46107,1676361733,3227975506,812,Rogers Communications Canada Inc.,99.235.64.5,43.8177,-79.2819,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
46460,3227975506,2892906962,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15290,Allstream Corp.,172.110.65.210,43.6655,-79.4204,False
47138,1217356878,3227975507,812,Rogers Communications Canada Inc.,72.143.100.78,43.7223,-79.4504,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
47157,1208101574,3227975507,6327,Shaw Communications Inc.,72.2.42.198,49.2779,-123.0908,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
48290,2486945690,3227975506,16696,iTel Networks Inc,148.59.199.154,44.25,-80.55,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
48591,3227975506,1247750725,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",74.95.42.69,37.751,-97.822,False
49347,3227975506,1210475242,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.98.234,42.2949,-83.052,False
49734,3227975506,2486945690,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,16696,iTel Networks Inc,148.59.199.154,44.25,-80.55,False
50211,3227975507,1210506860,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.222.108,42.2007,-83.0276,False
50277,3227975506,1676738700,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.241.0.140,44.5168,-80.0164,False
50723,3227975507,2734343474,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,162.250.197.50,43.623,-79.3936,False
51082,3235838031,3227975507,1403,EBOX,192.222.248.79,45.5009,-73.5877,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
51239,3227975506,3507478250,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,13768,Cogeco Peer 1,209.15.222.234,43.6021,-79.5402,False
51627,3227975507,1210491342,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.161.206,42.3167,-82.9,False
51709,755176040,3227975506,40788,Start Communications,45.3.18.104,43.7276,-79.3148,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
51897,2393257342,3227975507,855,Bell Canada,142.166.53.126,47.5334,-52.7595,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
51963,3227975506,3638379050,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.42,42.9888,-82.3592,False
52351,3227975507,1632556726,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.214.182,39.7851,-86.1665,False
52758,3227975507,1082947184,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,64.140.118.112,43.6572,-79.3783,False
53009,1761238328,3227975506,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
53033,3227975507,3346985660,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,852,TELUS Communications Inc.,199.126.242.188,53.55,-113.5,False
53121,3227975507,2892490143,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,172.103.229.159,49.2497,-123.166,False
53238,3638379076,3227975507,7992,Cogeco Cable,216.221.66.68,42.9888,-82.3592,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
53664,3227975506,756118608,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",45.17.116.80,39.1604,-119.8618,False
53763,3227975507,2731908580,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,54527,Astute Hosting Inc.,162.213.157.228,49.2866,-123.1158,False
54885,3227975506,1210505628,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.217.156,42.9578,-82.2777,False
55330,1210505628,3227975507,7992,Cogeco Cable,72.38.217.156,42.9578,-82.2777,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
55564,3227975506,412234426,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.50.186,44.1665,-77.4037,False
55580,3227975506,1179661323,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,70.80.52.11,45.5354,-73.6061,False
55934,3429204010,3227975507,577,Bell Canada,204.101.128.42,49.2667,-122.7833,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
56147,3227975507,3233445238,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,192.186.117.118,42.8833,-82.15,False
56342,3227975506,1806414516,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,107.171.178.180,45.5055,-73.8789,False
57048,1096686281,3227975506,577,Bell Canada,65.94.26.201,46.7749,-71.3344,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
57712,3227975506,3346985660,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,852,TELUS Communications Inc.,199.126.242.188,53.55,-113.5,False
58598,3227975506,3480447026,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,11478,Openface Inc.,207.115.104.50,45.4805,-73.5554,False
59074,3096913062,3227975506,36522,BELL MOBILITY INC.,184.151.36.166,43.4389,-80.2649,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
59132,3227975507,3638379090,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.82,42.9888,-82.3592,False
59289,3227975507,3638379311,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.67.47,42.9578,-82.2777,False
59596,3227975507,3349638557,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,22652,Fibrenoire Inc.,199.167.109.157,43.6564,-79.386,False
59740,3227975506,1249601702,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14860,"SMARTCOM TELEPHONE, LLC",74.123.104.166,26.2159,-98.3253,False
60875,3227975507,1663263147,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.35.97.171,42.586,-83.5006,False
61391,411891757,3227975507,40788,Start Communications,24.140.248.45,42.9888,-82.3592,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
61512,1279425017,3227975506,577,Bell Canada,76.66.121.249,44.3572,-79.6929,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
61519,3227975506,1761238353,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.81,43.8432,-79.5644,False
61745,1663263147,3227975507,7018,"AT&T Services, Inc.",99.35.97.171,42.586,-83.5006,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
61836,3227975507,1279425017,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,577,Bell Canada,76.66.121.249,44.3572,-79.6929,False
61869,3227975507,3235838031,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,1403,EBOX,192.222.248.79,45.5009,-73.5877,False
61961,1279425017,3227975507,577,Bell Canada,76.66.121.249,44.3572,-79.6929,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
62834,1255890618,3227975507,33363,"BRIGHT HOUSE NETWORKS, LLC",74.219.94.186,39.7851,-86.1665,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
64368,3227975507,755178426,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.27.186,42.9976,-81.2563,False
64530,3227975506,3225808030,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,192.69.236.158,43.6319,-79.3716,False
64660,3227975506,2731908580,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,54527,Astute Hosting Inc.,162.213.157.228,49.2866,-123.1158,False
64794,3227975507,1677619609,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.254.113.153,43.0147,-81.3049,False
64917,1745809577,3227975507,7018,"AT&T Services, Inc.",104.14.240.169,39.8686,-86.1003,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
65298,3227975506,1232637488,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",73.120.142.48,28.8743,-81.686,False
65359,215430723,3227975506,7018,"AT&T Services, Inc.",12.215.54.67,37.751,-97.822,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
65697,1655456051,3227975507,22773,Cox Communications Inc.,98.172.65.51,33.5076,-112.0583,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
65748,1745054491,3227975506,7018,"AT&T Services, Inc.",104.3.107.27,39.7132,-86.2617,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
66374,3227975506,1663263147,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.35.97.171,42.586,-83.5006,False
66426,3638379643,3227975506,7992,Cogeco Cable,216.221.68.123,42.9888,-82.3592,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
66445,3227975506,3638379657,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,216.221.68.137,42.9578,-82.2777,False
68146,3227975506,2918435450,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40191,ZEROFAIL,173.243.202.122,45.4987,-73.5793,False
68159,3227975507,1676738700,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.241.0.140,44.5168,-80.0164,False
68343,3227975507,1632558126,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.220.46,40.5099,-85.6264,False
68870,3227975506,1653559798,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.81.246,49.2478,-122.9938,False
69959,3097645524,3227975506,5769,Videotron Telecom Ltee,184.162.81.212,45.4594,-73.5501,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
70211,1653562909,3227975506,19171,Stargate Connections Inc.,98.143.94.29,49.316,-123.0576,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
71011,2730633589,3227975506,7018,"AT&T Services, Inc.",162.194.41.117,39.8512,-86.2651,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
71353,1614103491,3227975506,6327,Shaw Communications Inc.,96.53.67.195,49.0787,-121.6098,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
72066,3475125866,3227975507,6171,WorldGate,207.34.54.106,53.4154,-113.4178,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
