,,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,b_saddr_asn,b_saddr_asorg
66115432,2018-01-23,3227975250,1096686281,395152,CloudPBX,577,Bell Canada
68425990,2018-02-16,3227975506,1097001766,393755,CloudPBX,19864,O1.com
66303519,2018-01-25,3227975250,1097728651,395152,CloudPBX,25668,Cipherkey Exchange Corp.
66438193,2018-01-26,3227975251,1097728651,395152,CloudPBX,25668,Cipherkey Exchange Corp.
64590221,2018-01-02,3227975251,1097728654,395152,CloudPBX,25668,Cipherkey Exchange Corp.
65010119,2018-01-08,3227975250,1097728654,395152,CloudPBX,25668,Cipherkey Exchange Corp.
73576364,2018-04-05,3227975250,1097733947,395152,CloudPBX,25668,Cipherkey Exchange Corp.
73587727,2018-04-05,3227975251,1097733947,395152,CloudPBX,25668,Cipherkey Exchange Corp.
73616151,2018-04-05,3227975507,1097733947,393755,CloudPBX,25668,Cipherkey Exchange Corp.
73965590,2018-04-09,3227975506,1097733947,393755,CloudPBX,25668,Cipherkey Exchange Corp.
69053215,2018-02-22,3227975250,1097734820,395152,CloudPBX,25668,Cipherkey Exchange Corp.
69087660,2018-02-22,3227975251,1097734820,395152,CloudPBX,25668,Cipherkey Exchange Corp.
69349734,2018-02-26,3227975507,1097734820,393755,CloudPBX,25668,Cipherkey Exchange Corp.
69357590,2018-02-26,3227975506,1097734820,393755,CloudPBX,25668,Cipherkey Exchange Corp.
70473557,2018-03-07,1654599250,1097734820,395766,CloudPBX,25668,Cipherkey Exchange Corp.
64579696,2018-01-02,3227975250,1100290961,395152,CloudPBX,209,"Qwest Communications Company, LLC"
65249954,2018-01-11,1654599251,1100290961,395766,CloudPBX,209,"Qwest Communications Company, LLC"
67039756,2018-02-02,3227975506,1100290961,393755,CloudPBX,209,"Qwest Communications Company, LLC"
68917181,2018-02-21,3227975251,1100290961,395152,CloudPBX,209,"Qwest Communications Company, LLC"
70922823,2018-03-12,1654599250,1100290961,395766,CloudPBX,209,"Qwest Communications Company, LLC"
72793753,2018-03-28,3227975507,1100290961,393755,CloudPBX,209,"Qwest Communications Company, LLC"
71713625,2018-03-19,3227975506,1108033850,393755,CloudPBX,20161,TeraGo Networks Inc.
71781346,2018-03-19,3227975507,1108033850,393755,CloudPBX,20161,TeraGo Networks Inc.
66955173,2018-02-01,3227975251,1111923048,395152,CloudPBX,16276,OVH SAS
64673820,2018-01-03,3227975251,1117217290,395152,CloudPBX,10913,Internap Network Services Corporation
64971568,2018-01-08,1654599251,1117217290,395766,CloudPBX,10913,Internap Network Services Corporation
65185192,2018-01-10,3227975250,1117217290,395152,CloudPBX,10913,Internap Network Services Corporation
64755578,2018-01-04,3227975251,1117217291,395152,CloudPBX,10913,Internap Network Services Corporation
65367216,2018-01-12,3227975250,1117217291,395152,CloudPBX,10913,Internap Network Services Corporation
64595002,2018-01-02,1654599250,1117217301,395766,CloudPBX,10913,Internap Network Services Corporation
64673701,2018-01-03,3227975250,1117217301,395152,CloudPBX,10913,Internap Network Services Corporation
64967055,2018-01-08,3227975251,1117217301,395152,CloudPBX,10913,Internap Network Services Corporation
64826203,2018-01-05,3227975251,1117217302,395152,CloudPBX,10913,Internap Network Services Corporation
65068161,2018-01-09,3227975250,1117217302,395152,CloudPBX,10913,Internap Network Services Corporation
64673974,2018-01-03,3227975250,1117217303,395152,CloudPBX,10913,Internap Network Services Corporation
65066920,2018-01-09,3227975251,1117217303,395152,CloudPBX,10913,Internap Network Services Corporation
66237068,2018-01-24,1654599250,1117217303,395766,CloudPBX,10913,Internap Network Services Corporation
66321516,2018-01-25,1654599251,1117217303,395766,CloudPBX,10913,Internap Network Services Corporation
66203288,2018-01-24,3227975250,1117217305,395152,CloudPBX,10913,Internap Network Services Corporation
67085347,2018-02-02,3227975251,1117217305,395152,CloudPBX,10913,Internap Network Services Corporation
69102962,2018-02-23,3227975507,1117217305,393755,CloudPBX,10913,Internap Network Services Corporation
65014657,2018-01-08,3227975250,1117217306,395152,CloudPBX,10913,Internap Network Services Corporation
65390327,2018-01-12,3227975251,1117217306,395152,CloudPBX,10913,Internap Network Services Corporation
64748412,2018-01-04,3227975250,1117217307,395152,CloudPBX,10913,Internap Network Services Corporation
66309977,2018-01-25,3227975251,1117217307,395152,CloudPBX,10913,Internap Network Services Corporation
69103219,2018-02-23,3227975506,1117217307,393755,CloudPBX,10913,Internap Network Services Corporation
64671007,2018-01-03,3227975251,1117217309,395152,CloudPBX,10913,Internap Network Services Corporation
64672160,2018-01-03,3227975250,1117217309,395152,CloudPBX,10913,Internap Network Services Corporation
65072192,2018-01-09,1654599250,1117217309,395766,CloudPBX,10913,Internap Network Services Corporation
64962600,2018-01-08,3227975250,1117217310,395152,CloudPBX,10913,Internap Network Services Corporation
65737046,2018-01-17,1654599250,1117217310,395766,CloudPBX,10913,Internap Network Services Corporation
65879148,2018-01-19,3227975251,1117217310,395152,CloudPBX,10913,Internap Network Services Corporation
64566751,2018-01-02,3227975506,1117237266,393755,CloudPBX,13896,FUZE INC
65167845,2018-01-10,3227975507,1117237266,393755,CloudPBX,13896,FUZE INC
71277482,2018-03-14,3227975251,1117237266,395152,CloudPBX,13896,FUZE INC
73483681,2018-04-04,3227975250,1117237266,395152,CloudPBX,13896,FUZE INC
64604281,2018-01-03,3227975507,1117237426,393755,CloudPBX,13896,FUZE INC
67035323,2018-02-02,3227975506,1117237426,393755,CloudPBX,13896,FUZE INC
71277127,2018-03-14,3227975250,1117237426,395152,CloudPBX,13896,FUZE INC
74366461,2018-04-12,3227975251,1117237426,395152,CloudPBX,13896,FUZE INC
64988407,2018-01-08,3227975250,1119327028,395152,CloudPBX,852,TELUS Communications Inc.
65010055,2018-01-08,3227975251,1119327028,395152,CloudPBX,852,TELUS Communications Inc.
64952041,2018-01-08,3227975250,1119989815,395152,CloudPBX,27537,"Callcentric Wholesale, Inc."
65499947,2018-01-15,1654599250,1119989815,395766,CloudPBX,27537,"Callcentric Wholesale, Inc."
65767755,2018-01-18,3227975251,1119989815,395152,CloudPBX,27537,"Callcentric Wholesale, Inc."
68929243,2018-02-21,3227975507,1119989815,393755,CloudPBX,27537,"Callcentric Wholesale, Inc."
69813230,2018-03-01,3227975506,1119989815,393755,CloudPBX,27537,"Callcentric Wholesale, Inc."
71956709,2018-03-20,1654599251,1119989815,395766,CloudPBX,27537,"Callcentric Wholesale, Inc."
67269881,2018-02-05,3227975507,1127680257,393755,CloudPBX,33139,Canaca-com Inc.
67288528,2018-02-05,3227975506,1127680257,393755,CloudPBX,33139,Canaca-com Inc.
75344042,2018-04-23,3227975506,1127731564,393755,CloudPBX,63436,Great Lakes Communication Corp.
78444111,2018-05-28,3227975507,1127927062,393755,CloudPBX,23184,PERSONA COMMUNICATIONS INC.
78077610,2018-05-22,3227975506,1127928401,393755,CloudPBX,23184,PERSONA COMMUNICATIONS INC.
64932207,2018-01-08,3227975506,1127930060,393755,CloudPBX,23184,PERSONA COMMUNICATIONS INC.
65047264,2018-01-09,3227975506,1127930510,393755,CloudPBX,23184,PERSONA COMMUNICATIONS INC.
65470610,2018-01-15,3227975507,1127930510,393755,CloudPBX,23184,PERSONA COMMUNICATIONS INC.
65925210,2018-01-20,3227975251,1128211747,395152,CloudPBX,32228,ISN Communications
75564526,2018-04-25,3227975507,1128714177,393755,CloudPBX,577,Bell Canada
72323790,2018-03-23,3227975507,1136605703,393755,CloudPBX,7922,"Comcast Cable Communications, LLC"
72431987,2018-03-23,3227975251,1136605703,395152,CloudPBX,7922,"Comcast Cable Communications, LLC"
76618204,2018-05-04,3227975250,1136605703,395152,CloudPBX,7922,"Comcast Cable Communications, LLC"
70036334,2018-03-05,3227975507,1137537243,393755,CloudPBX,32613,iWeb Technologies Inc.
70919432,2018-03-12,1654599251,1137537243,395766,CloudPBX,32613,iWeb Technologies Inc.
72969260,2018-03-29,3227975506,1137537243,393755,CloudPBX,32613,iWeb Technologies Inc.
64724345,2018-01-04,3227975507,1137988629,393755,CloudPBX,10929,eStruxture Data Centers Inc.
74447148,2018-04-13,3227975250,1137988629,395152,CloudPBX,10929,eStruxture Data Centers Inc.
66246264,2018-01-24,1654599250,1138054246,395766,CloudPBX,40028,1651884 Ontario Inc.
66246622,2018-01-24,1654599251,1138054246,395766,CloudPBX,40028,1651884 Ontario Inc.
66280784,2018-01-25,3227975506,1138054246,393755,CloudPBX,40028,1651884 Ontario Inc.
78368555,2018-05-25,3227975506,1138312243,393755,CloudPBX,16815,Mobility Apps division
78661867,2018-05-30,3227975251,1138314035,395152,CloudPBX,16815,Mobility Apps division
78722222,2018-05-31,3227975507,1138314035,393755,CloudPBX,16815,Mobility Apps division
76889715,2018-05-08,3227975506,1138713363,393755,CloudPBX,30176,Priority Colo Inc
68431436,2018-02-16,3227975507,1138713365,393755,CloudPBX,30176,Priority Colo Inc
67317487,2018-02-05,3227975250,1138713366,395152,CloudPBX,30176,Priority Colo Inc
64498926,2018-01-01,3227975507,1139062274,393755,CloudPBX,36351,SoftLayer Technologies Inc.
64499167,2018-01-01,3227975251,1139062274,395152,CloudPBX,36351,SoftLayer Technologies Inc.
64878471,2018-01-06,3227975250,1139062274,395152,CloudPBX,36351,SoftLayer Technologies Inc.
65096240,2018-01-09,3227975506,1139062274,393755,CloudPBX,36351,SoftLayer Technologies Inc.
64496090,2018-01-01,3227975507,1139062275,393755,CloudPBX,36351,SoftLayer Technologies Inc.
65001938,2018-01-08,3227975506,1139062275,393755,CloudPBX,36351,SoftLayer Technologies Inc.
66158808,2018-01-23,3227975251,1139062275,395152,CloudPBX,36351,SoftLayer Technologies Inc.
67379444,2018-02-06,3227975507,1139062278,393755,CloudPBX,36351,SoftLayer Technologies Inc.
64523064,2018-01-02,3227975506,1139212295,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
64531931,2018-01-02,1654599251,1139212295,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
64532415,2018-01-02,1654599250,1139212295,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
64576329,2018-01-02,3227975507,1139212295,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
66133525,2018-01-23,3227975251,1139212295,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
66136679,2018-01-23,3227975250,1139212295,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
64573137,2018-01-02,3227975507,1139212296,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
64587531,2018-01-02,3227975506,1139212296,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
64769565,2018-01-04,1654599250,1139212296,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
66083632,2018-01-23,3227975251,1139212296,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
66137560,2018-01-23,3227975250,1139212296,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
72679402,2018-03-22,1654599251,1139212296,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
72812266,2018-03-28,3227975506,1139212311,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
73126816,2018-04-02,3227975507,1139212311,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
73141812,2018-04-02,3227975507,1139212312,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
73834720,2018-04-08,3227975506,1139212312,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65206169,2018-01-10,3227975506,1139212637,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
66350930,2018-01-25,3227975251,1139212637,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
67498721,2018-02-07,3227975506,1139212638,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
76335705,2018-05-02,3227975251,1139212638,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
64525707,2018-01-02,3227975507,1139213318,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
64581511,2018-01-02,3227975506,1139213318,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
64769562,2018-01-04,1654599250,1139213318,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
64951471,2018-01-08,1654599251,1139213318,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
66140327,2018-01-23,3227975251,1139213318,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
66403328,2018-01-26,3227975250,1139213318,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
64501641,2018-01-01,3227975506,1139213319,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
64530013,2018-01-02,3227975507,1139213319,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
64680744,2018-01-03,1654599251,1139213319,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
64841079,2018-01-05,1654599250,1139213319,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
66138237,2018-01-23,3227975250,1139213319,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
66402460,2018-01-26,3227975251,1139213319,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
72895199,2018-03-29,3227975506,1139213332,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
76651901,2018-05-05,3227975507,1139213332,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
78134760,2018-05-23,3227975250,1139213332,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
73089626,2018-03-31,3227975507,1139213333,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
73296122,2018-04-03,3227975506,1139213333,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
67057256,2018-02-02,3227975251,1139213645,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
74425246,2018-04-13,1654599251,1139213645,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
76315623,2018-05-02,3227975507,1139213645,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
77243119,2018-05-10,3227975506,1139213645,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65399158,2018-01-12,3227975506,1139213646,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
68684364,2018-02-20,3227975250,1139213646,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
73620449,2018-04-05,1654599251,1139213646,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
73962590,2018-04-09,3227975251,1139213646,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
74492709,2018-04-13,1654599250,1139213646,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
77169997,2018-05-10,3227975507,1139213646,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
72688878,2018-03-23,1654599250,1139213649,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
72690768,2018-03-23,1654599251,1139213649,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
72690719,2018-03-23,1654599250,1139213650,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
72692071,2018-03-23,1654599251,1139213650,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
69728228,2018-03-01,3227975507,1139213653,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65041267,2018-01-09,3227975507,1139213661,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
67779228,2018-02-09,3227975251,1139213661,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
72646345,2018-03-27,3227975506,1139213661,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
71941560,2018-03-20,3227975251,1139214601,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
64605230,2018-01-03,3227975506,1139214602,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
64605282,2018-01-03,3227975507,1139214602,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
70784990,2018-03-09,3227975251,1139214602,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
65321572,2018-01-12,3227975506,1139214671,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65413072,2018-01-12,3227975507,1139214671,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65173974,2018-01-10,3227975507,1139214672,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65780700,2018-01-18,3227975506,1139214672,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
70726230,2018-03-09,3227975250,1139214681,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
65254515,2018-01-11,3227975507,1139214683,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
66236042,2018-01-24,3227975251,1139214683,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
66682347,2018-01-30,3227975507,1139215634,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65399137,2018-01-12,3227975250,1139215693,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
66168327,2018-01-24,3227975251,1139215693,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
71598872,2018-03-16,3227975507,1139215693,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
73289214,2018-04-03,1654599251,1139215693,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
74656267,2018-04-16,1654599250,1139215693,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
78526602,2018-05-29,3227975506,1139215693,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
69814348,2018-03-01,3227975250,1139215694,395152,CloudPBX,12130,Bandwidth.com CLEC LLC
73629013,2018-04-05,1654599251,1139215694,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
76316861,2018-05-02,3227975507,1139215694,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
77248267,2018-05-10,3227975506,1139215694,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
78579375,2018-05-29,1654599250,1139215694,395766,CloudPBX,12130,Bandwidth.com CLEC LLC
65037803,2018-01-09,3227975507,1139215695,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65594094,2018-01-16,3227975506,1139215695,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65785638,2018-01-18,3227975507,1139215696,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
65954094,2018-01-22,3227975506,1139215696,393755,CloudPBX,12130,Bandwidth.com CLEC LLC
64519030,2018-01-02,3227975506,1143400712,393755,CloudPBX,7922,"Comcast Cable Communications, LLC"
64521377,2018-01-02,3227975507,1143400712,393755,CloudPBX,7922,"Comcast Cable Communications, LLC"
66139711,2018-01-23,3227975250,1143400712,395152,CloudPBX,7922,"Comcast Cable Communications, LLC"
66155275,2018-01-23,3227975251,1143400712,395152,CloudPBX,7922,"Comcast Cable Communications, LLC"
64523777,2018-01-02,3227975507,1145337152,393755,CloudPBX,32385,"IntelePeer, Inc."
64540990,2018-01-02,3227975506,1145337152,393755,CloudPBX,32385,"IntelePeer, Inc."
66107421,2018-01-23,3227975251,1145337152,395152,CloudPBX,32385,"IntelePeer, Inc."
66130306,2018-01-23,3227975250,1145337152,395152,CloudPBX,32385,"IntelePeer, Inc."
72172907,2018-03-21,1654599250,1145337152,395766,CloudPBX,32385,"IntelePeer, Inc."
74162486,2018-04-11,1654599251,1145337152,395766,CloudPBX,32385,"IntelePeer, Inc."
64490116,2018-01-01,3227975506,1145337701,393755,CloudPBX,32385,"IntelePeer, Inc."
64491419,2018-01-01,3227975507,1145337701,393755,CloudPBX,32385,"IntelePeer, Inc."
66099528,2018-01-23,1654599250,1145337701,395766,CloudPBX,32385,"IntelePeer, Inc."
66099593,2018-01-23,3227975251,1145337701,395152,CloudPBX,32385,"IntelePeer, Inc."
66099623,2018-01-23,1654599251,1145337701,395766,CloudPBX,32385,"IntelePeer, Inc."
66100875,2018-01-23,3227975250,1145337701,395152,CloudPBX,32385,"IntelePeer, Inc."
64489956,2018-01-01,3227975487,1145337708,393755,CloudPBX,32385,"IntelePeer, Inc."
64490035,2018-01-01,3227975486,1145337708,393755,CloudPBX,32385,"IntelePeer, Inc."
66379776,2018-01-26,3227975230,1145337708,395152,CloudPBX,32385,"IntelePeer, Inc."
66380004,2018-01-26,3227975231,1145337708,395152,CloudPBX,32385,"IntelePeer, Inc."
