,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,send_A
123226,760135190,3227975250,7992,Cogeco Cable,45.78.190.22,42.3333,-82.0,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
124270,3227975251,1210478642,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.112.50,43.3512,-79.784,False
124287,3227975250,3091504754,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.68.158.114,49.2603,-123.146,False
124625,3227975250,1082947564,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,64.140.119.236,43.6572,-79.3783,False
126281,3227975251,1612055057,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,5769,Videotron Telecom Ltee,96.22.2.17,45.518299999999996,-73.5023,False
127177,3227975250,1090361019,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.150.187,49.1707,-122.7326,False
128176,3227975250,1247750725,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",74.95.42.69,37.751,-97.822,False
128259,1247750725,3227975250,7922,"Comcast Cable Communications, LLC",74.95.42.69,37.751,-97.822,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
129430,3227975251,3225808030,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,192.69.236.158,43.6319,-79.3716,False
135326,1613864989,3227975251,6327,Shaw Communications Inc.,96.49.160.29,49.2478,-122.9938,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
135455,1178990922,3227975251,6327,Shaw Communications Inc.,70.69.249.74,49.2068,-122.4851,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
137190,1076757682,3227975250,40029,Novus Entertainment Inc.,64.46.4.178,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
138138,3346985660,3227975251,852,TELUS Communications Inc.,199.126.242.188,53.55,-113.5,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
138962,1755145153,3227975250,852,TELUS Communications Inc.,104.157.99.193,53.2667,-113.5333,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
139051,1755145153,3227975251,852,TELUS Communications Inc.,104.157.99.193,53.2667,-113.5333,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
139802,3227975250,3473287046,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.6.39.134,49.2767,-123.13,False
139841,3227975250,1150482625,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,68.146.248.193,51.0419,-114.2,False
140097,3091643406,3227975251,6327,Shaw Communications Inc.,184.70.188.14,53.5185,-113.6579,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
140485,3227975251,1210508163,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.227.131,42.9888,-82.3592,False
141669,2914472413,3227975251,852,TELUS Communications Inc.,173.183.81.221,49.812,-119.5076,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
142673,3091492294,3227975250,6327,Shaw Communications Inc.,184.68.109.198,51.0876,-114.0214,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
143268,3227975251,1177845440,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,577,Bell Canada,70.52.126.192,43.8333,-79.5,False
143345,3227975251,843331514,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,50.68.55.186,49.3222,-123.0834,False
143366,3227975250,1268519453,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,75.156.18.29,49.0791,-122.7553,False
143599,2728149921,3227975251,852,TELUS Communications Inc.,162.156.67.161,49.1838,-121.9046,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
145145,3227975250,3429204010,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,577,Bell Canada,204.101.128.42,49.2667,-122.7833,False
145890,1076757682,3227975251,40029,Novus Entertainment Inc.,64.46.4.178,49.2788,-123.1139,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
145974,1268519453,3227975251,852,TELUS Communications Inc.,75.156.18.29,49.0791,-122.7553,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
145995,3227975250,3091619682,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.70.95.98,53.5428,-113.4974,False
146166,3227975250,1674014486,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,99.199.111.22,49.299,-123.1408,False
146313,843082421,3227975250,6327,Shaw Communications Inc.,50.64.106.181,49.2779,-123.0908,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
148029,410130769,3227975251,812,Rogers Communications Canada Inc.,24.114.25.81,49.8833,-97.1667,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
148952,407953015,3227975251,6327,Shaw Communications Inc.,24.80.222.119,49.2788,-123.1139,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
149453,3048414998,3227975251,262227,Claro Panamá S.A.,181.179.31.22,8.8803,-79.7833,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
149690,3227975251,1755145045,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,104.157.99.85,53.2667,-113.5333,False
149727,1755145045,3227975251,852,TELUS Communications Inc.,104.157.99.85,53.2667,-113.5333,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
151273,3473289373,3227975250,852,TELUS Communications Inc.,207.6.48.157,49.2666,-123.1976,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
151327,1815898214,3227975251,33544,WiLine Networks Inc.,108.60.104.102,32.7191,-117.1607,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
151349,1815898214,3227975250,33544,WiLine Networks Inc.,108.60.104.102,32.7191,-117.1607,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
156639,1096686281,3227975251,577,Bell Canada,65.94.26.201,46.7749,-71.3344,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
164304,3227975251,412233259,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.46.43,44.9001,-76.2494,False
169136,3227975251,2926902910,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,174.116.254.126,42.7597,-81.1762,False
169186,2926902910,3227975251,812,Rogers Communications Canada Inc.,174.116.254.126,42.7597,-81.1762,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
170451,3227975250,755174458,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.12.58,43.2055,-79.9004,False
177463,2919753001,3227975250,6327,Shaw Communications Inc.,174.7.229.41,50.1208,-122.9544,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
177765,843082421,3227975251,6327,Shaw Communications Inc.,50.64.106.181,49.2779,-123.0908,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
181250,845316559,3227975251,852,TELUS Communications Inc.,50.98.129.207,49.0423,-122.2835,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
183877,412233259,3227975251,7992,Cogeco Cable,24.146.46.43,44.9001,-76.2494,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
185108,3227975250,3473289373,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.6.48.157,49.2666,-123.1976,False
185324,3227975251,1163576676,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,13768,Cogeco Peer 1,69.90.197.100,49.2344,-123.1451,False
187353,3227975251,1268519453,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,75.156.18.29,49.0791,-122.7553,False
190777,1097728651,3227975251,25668,Cipherkey Exchange Corp.,65.110.2.139,49.35,-123.0679,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
191242,1755145045,3227975250,852,TELUS Communications Inc.,104.157.99.85,53.2667,-113.5333,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
194971,1268585584,3227975251,852,TELUS Communications Inc.,75.157.20.112,49.0423,-122.2835,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
196329,2919557342,3227975250,6327,Shaw Communications Inc.,174.4.232.222,49.8928,-119.4852,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
196506,3227975251,1268585584,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,75.157.20.112,49.0423,-122.2835,False
196688,2926902910,3227975250,812,Rogers Communications Canada Inc.,174.116.254.126,42.7597,-81.1762,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
197928,3227975251,1082947564,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,64.140.119.236,43.6572,-79.3783,False
198375,3227975251,1097728651,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,65.110.2.139,49.35,-123.0679,False
209753,3227975250,1085557588,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,64.180.75.84,48.4993,-123.4003,False
214796,3227975250,3096962910,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.231.94,49.1285,-122.6236,False
215341,3096962910,3227975251,36522,BELL MOBILITY INC.,184.151.231.94,49.1285,-122.6236,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
215394,2796681729,3227975251,20057,AT&T Mobility LLC,166.177.250.1,37.7749,-122.4194,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
216210,3497165062,3227975250,22995,Xplornet Communications Inc.,208.114.129.6,46.2801,-79.4502,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
216790,3227975251,1208104646,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,72.2.54.198,49.0997,-122.6526,False
218717,3227975250,3487050211,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,207.216.41.227,49.2646,-123.1648,False
220435,3227975251,1614099078,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,96.53.50.134,49.25,-123.1333,False
220774,3227975250,1097728651,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,25668,Cipherkey Exchange Corp.,65.110.2.139,49.35,-123.0679,False
222077,410135792,3227975251,812,Rogers Communications Canada Inc.,24.114.44.240,49.25,-123.1333,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
222284,3132943948,3227975251,18809,Cable Onda,186.188.238.76,8.9936,-79.5197,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
222334,3132943948,3227975250,18809,Cable Onda,186.188.238.76,8.9936,-79.5197,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
223692,3227975251,1150609937,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,68.148.234.17,53.4617,-113.371,False
223715,3196975171,3227975250,18809,Cable Onda,190.141.248.67,8.9936,-79.5197,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
223811,3227975251,845308522,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,50.98.98.106,49.8625,-119.5833,False
236474,3227975251,3480447027,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,11478,Openface Inc.,207.115.104.51,45.4805,-73.5554,False
236585,3227975250,3480447027,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,11478,Openface Inc.,207.115.104.51,45.4805,-73.5554,False
238352,3227975251,755174458,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.12.58,43.2055,-79.9004,False
238556,755174458,3227975251,40788,Start Communications,45.3.12.58,43.2055,-79.9004,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
246353,1613864989,3227975250,6327,Shaw Communications Inc.,96.49.160.29,49.2478,-122.9938,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
247309,3227975251,760135190,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,45.78.190.22,42.3333,-82.0,False
247489,760135190,3227975251,7992,Cogeco Cable,45.78.190.22,42.3333,-82.0,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
250470,3227975250,2982213860,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,28573,CLARO S.A.,177.192.248.228,-22.8751,-43.2775,False
251163,2919557342,3227975251,6327,Shaw Communications Inc.,174.4.232.222,49.8928,-119.4852,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
251306,3227975251,2919557342,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,174.4.232.222,49.8928,-119.4852,False
254486,3227975250,1178985642,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,70.69.228.170,49.2068,-122.4851,False
256110,3227975250,2919557342,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,174.4.232.222,49.8928,-119.4852,False
259233,3227975251,1674010043,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,99.199.93.187,49.2275,-122.9301,False
261895,1178964021,3227975250,6327,Shaw Communications Inc.,70.69.144.53,49.076,-121.9883,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
262208,3335015813,3227975251,11814,DISTRIBUTEL COMMUNICATIONS LTD.,198.200.77.133,43.648,-79.4177,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
262393,3227975250,1613864989,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,96.49.160.29,49.2478,-122.9938,False
262647,3091464054,3227975251,6327,Shaw Communications Inc.,184.67.255.118,49.2866,-123.1158,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
264114,3227975251,1178964021,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,70.69.144.53,49.076,-121.9883,False
265699,3227975250,1178964021,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,70.69.144.53,49.076,-121.9883,False
274548,3227975250,1136605703,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",67.191.58.7,26.1489,-80.1257,False
275317,3227975250,3096962930,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,36522,BELL MOBILITY INC.,184.151.231.114,49.1285,-122.6236,False
276534,3227975250,1823246406,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,108.172.136.70,50.1122,-120.7942,False
277077,3227975250,409744844,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,24.108.53.204,48.4777,-123.3658,False
282125,3227975251,1210458902,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.35.22,42.9998,-82.3926,False
282742,1210458902,3227975251,7992,Cogeco Cable,72.38.35.22,42.9998,-82.3926,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
282972,3227975251,1210492883,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.167.211,42.9578,-82.2777,False
283881,2892495006,3227975250,25668,Cipherkey Exchange Corp.,172.103.248.158,49.1836,-123.1168,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
286936,3517667530,3227975251,852,TELUS Communications Inc.,209.171.88.202,43.6655,-79.4204,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
291142,3096962885,3227975251,36522,BELL MOBILITY INC.,184.151.231.69,49.1285,-122.6236,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
291516,1176398024,3227975250,577,Bell Canada,70.30.104.200,43.8113,-79.193,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
292222,1210551897,3227975250,7992,Cogeco Cable,72.39.142.89,42.9888,-82.3592,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
296573,1210551897,3227975251,7992,Cogeco Cable,72.39.142.89,42.9888,-82.3592,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
297652,3227975251,3517667552,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.224,43.6655,-79.4204,False
300048,1176398024,3227975251,577,Bell Canada,70.30.104.200,43.8113,-79.193,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
305419,3227975251,1176398024,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,577,Bell Canada,70.30.104.200,43.8113,-79.193,False
305521,3349638548,3227975250,22652,Fibrenoire Inc.,199.167.109.148,43.6564,-79.386,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
306000,845308522,3227975251,852,TELUS Communications Inc.,50.98.98.106,49.8625,-119.5833,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
306767,2584060153,3227975251,852,TELUS Communications Inc.,154.5.160.249,49.7002,-123.156,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
307159,3497165062,3227975251,22995,Xplornet Communications Inc.,208.114.129.6,46.2801,-79.4502,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
310181,3227975251,1653562614,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,98.143.92.246,49.2397,-123.0407,False
313040,3227975250,1176398024,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,577,Bell Canada,70.30.104.200,43.8113,-79.193,False
314288,3227975251,844903169,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,50.92.51.1,49.2302,-122.9952,False
317510,3227975251,1210551897,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,72.39.142.89,42.9888,-82.3592,False
319024,3227975250,3517667440,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.112,43.6655,-79.4204,False
319308,3227975251,3517667440,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,209.171.88.112,43.6655,-79.4204,False
320802,1210492883,3227975250,7992,Cogeco Cable,72.38.167.211,42.9578,-82.2777,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
328800,3227975250,1210458902,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.35.22,42.9998,-82.3926,False
344441,3227975251,1229507780,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",73.72.204.196,41.6045,-87.9956,False
344627,1229507780,3227975250,7922,"Comcast Cable Communications, LLC",73.72.204.196,41.6045,-87.9956,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
344675,1755145171,3227975250,852,TELUS Communications Inc.,104.157.99.211,53.2667,-113.5333,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
346284,1210492883,3227975251,7992,Cogeco Cable,72.38.167.211,42.9578,-82.2777,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
347504,2796168685,3227975250,20057,AT&T Mobility LLC,166.170.37.237,37.7749,-122.4194,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
350956,1755145171,3227975251,852,TELUS Communications Inc.,104.157.99.211,53.2667,-113.5333,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
357123,1097728651,3227975250,25668,Cipherkey Exchange Corp.,65.110.2.139,49.35,-123.0679,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
361636,844903169,3227975250,852,TELUS Communications Inc.,50.92.51.1,49.2302,-122.9952,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
365325,1096686281,3227975250,577,Bell Canada,65.94.26.201,46.7749,-71.3344,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
365887,3096962919,3227975251,36522,BELL MOBILITY INC.,184.151.231.103,49.1285,-122.6236,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
365937,3227975251,1755145171,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,104.157.99.211,53.2667,-113.5333,False
384003,1176779232,3227975251,40029,Novus Entertainment Inc.,70.36.57.224,49.2788,-123.1139,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
384591,1247750725,3227975251,7922,"Comcast Cable Communications, LLC",74.95.42.69,37.751,-97.822,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
384961,1136605703,3227975250,7922,"Comcast Cable Communications, LLC",67.191.58.7,26.1489,-80.1257,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
386694,3227975251,1176779232,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40029,Novus Entertainment Inc.,70.36.57.224,49.2788,-123.1139,False
388449,3227975251,409744844,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,24.108.53.204,48.4777,-123.3658,False
390440,1176779232,3227975250,40029,Novus Entertainment Inc.,70.36.57.224,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
