id	ua
1758	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO1171
1330	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO13243
903	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO13536
812	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO14149
779	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO14429
879	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO14805
977	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO1569
1424	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO16011
792	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO16233
1020	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO16396
793	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO1675
1002	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO16773
791	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO16789
782	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO194
720	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO19820
1681	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO20160
1757	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO2105
981	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO22549
943	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO22636
1415	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO24759
780	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO2503
1519	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO28141
1552	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO28424
936	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO3260
1650	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO3484
846	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO3608
1675	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO4138
1263	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO5288
816	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO6499
1039	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO6717
857	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO6961
801	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO7513
1605	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO8118
869	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO8413
900	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO8661
813	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO9099
794	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO9845
772	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO9928
3343	ENSR3.0.66.37-IS2-RMRG40571-RG2135-CPO15723
3327	ENSR3.0.66.37-IS2-RMRG40571-RG2190-CPO19000
3234	ENSR3.0.66.37-IS2-RMRG40571-RG2190-CPO27779
786	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO1002
980	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO10521
785	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO10803
790	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO12091
850	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO1260
797	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO12926
800	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO16328
795	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO16365
1600	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO16469
773	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO16839
1745	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO17978
788	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO17997
776	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO18176
798	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO18296
1563	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO19551
1683	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO19567
1531	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO1998
851	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO20470
1562	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO20999
1214	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO22474
1644	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO22477
1432	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO2278
1323	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO24903
1755	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO25354
1700	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO25887
894	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO27295
866	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO27344
847	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO27599
891	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO28080
1113	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO2883
997	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO29134
809	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO3190
818	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO3230
789	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO3282
992	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO3405
814	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO3655
845	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO3898
815	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO4356
787	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO4361
796	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO4362
804	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO5422
1348	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO5660
884	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO5700
783	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO6112
799	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO695
817	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO7582
1024	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO7730
874	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO7842
784	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO8139
1373	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO8343
805	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO918
844	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO9327
1198	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO9389
1625	ENSR3.0.66.37-IS2-RMRG40571-RG2600-CPO9616
3381	ENSR3.0.66.37-IS2-RMRG40572-RG2135-CPO28342
3139	ENSR3.0.66.37-IS2-RMRG40590-RG2190-CPO20415
3314	ENSR3.0.66.37-IS2-RMRG40770-RG2190-CPO15282
3269	ENSR3.0.66.37-IS2-RMRG40860-RG2190-CPO11697
3248	ENSR3.0.66.37-IS2-RMRG40860-RG2190-CPO12653
3255	ENSR3.0.66.37-IS2-RMRG40860-RG2190-CPO22485
3261	ENSR3.0.66.37-IS2-RMRG40860-RG2190-CPO28930
3305	ENSR3.0.66.37-IS2-RMRG40860-RG2190-CPO5815
3227	ENSR3.0.66.37-IS2-RMRG40861-RG2190-CPO12384
3201	ENSR3.0.66.37-IS2-RMRG40861-RG2190-CPO13006
3204	ENSR3.0.66.37-IS2-RMRG40861-RG2190-CPO23069
3202	ENSR3.0.66.37-IS2-RMRG40861-RG2190-CPO23537
3242	ENSR3.0.66.37-IS2-RMRG40861-RG2190-CPO24955
3220	ENSR3.0.66.37-IS2-RMRG40861-RG2190-CPO2661
3222	ENSR3.0.66.37-IS2-RMRG40861-RG2190-CPO29177
929	ENSR3.0.66.37-IS2-RMRG40880-RG2600-CPO11215
935	ENSR3.0.66.37-IS2-RMRG40880-RG2600-CPO21835
940	ENSR3.0.66.37-IS2-RMRG40880-RG2600-CPO29884
939	ENSR3.0.66.37-IS2-RMRG40880-RG2600-CPO3859
926	ENSR3.0.66.37-IS2-RMRG40880-RG2600-CPO802
930	ENSR3.0.66.37-IS2-RMRG40880-RG2600-CPO9859
3272	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO10065
3310	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO10112
3297	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO11598
3273	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO11687
3256	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO11993
3247	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO14845
3296	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO17708
3250	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO20628
3235	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO24560
3324	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO25339
3301	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO26107
3168	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO27995
3211	ENSR3.0.66.37-IS2-RMRG40890-RG2190-CPO910
1202	ENSR3.0.66.37-IS2-RMRG40890-RG2600-CPO12429
807	ENSR3.0.66.37-IS2-RMRG40890-RG2600-CPO12473
995	ENSR3.0.66.37-IS2-RMRG40890-RG2600-CPO15521
709	ENSR3.0.66.37-IS2-RMRG40890-RG2600-CPO15985
1230	ENSR3.0.66.37-IS2-RMRG40890-RG2600-CPO17894
775	ENSR3.0.66.37-IS2-RMRG40890-RG2600-CPO19493
865	ENSR3.0.66.37-IS2-RMRG40890-RG2600-CPO1950
1080	ENSR3.0.66.37-IS2-RMRG40890-RG2600-CPO20540
1266	ENSR3.0.66.37-IS2-RMRG40890-RG2600-CPO8644
3333	ENSR3.0.66.37-IS2-RMRG40891-RG2135-CPO15320
3290	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO11412
3286	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO11611
3149	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO16252
3271	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO16360
3278	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO16847
3303	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO18491
3260	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO18801
3196	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO18923
3259	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO20404
3214	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO25877
3215	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO26181
3229	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO3285
3177	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO5041
3230	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO6882
3281	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO7822
3276	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO7837
3231	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO8528
3263	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO8958
3232	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO9250
3318	ENSR3.0.66.37-IS2-RMRG40891-RG2190-CPO9363
806	ENSR3.0.66.37-IS2-RMRG40891-RG2600-CPO11251
712	ENSR3.0.66.37-IS2-RMRG40891-RG2600-CPO16304
868	ENSR3.0.66.37-IS2-RMRG40891-RG2600-CPO5622
3151	ENSR3.0.66.37-IS2-RMRG40892-RG2190-CPO13884
989	ENSR3.0.66.37-IS2-RMRG40892-RG2600-CPO11289
876	ENSR3.0.66.37-IS2-RMRG40892-RG2600-CPO13630
641	ENSR3.0.66.37-IS2-RMRG40892-RG2600-CPO15773
942	ENSR3.0.66.37-IS2-RMRG40892-RG2600-CPO26057
982	ENSR3.0.66.37-IS2-RMRG40892-RG2600-CPO26778
642	ENSR3.0.66.37-IS2-RMRG40892-RG2600-CPO2959
683	ENSR3.0.66.37-IS2-RMRG40892-RG2600-CPO6455
3193	ENSR3.0.66.37-IS2-RMRG40893-RG2066-CPO13757
3205	ENSR3.0.66.37-IS2-RMRG40893-RG2190-CPO6603
710	ENSR3.0.66.37-IS2-RMRG40893-RG2600-CPO11403
1311	ENSR3.0.66.37-IS2-RMRG40893-RG2600-CPO13623
1351	ENSR3.0.66.37-IS2-RMRG40893-RG2600-CPO19931
1407	ENSR3.0.66.37-IS2-RMRG40893-RG2600-CPO25574
934	ENSR3.0.66.37-IS2-RMRG40893-RG2600-CPO2617
645	ENSR3.0.66.37-IS2-RMRG40893-RG2600-CPO3030
963	ENSR3.0.66.37-IS2-RMRG40893-RG2600-CPO4925
1169	ENSR3.0.66.37-IS2-RMRG40893-RG2600-CPO9705
644	ENSR3.0.66.37-IS2-RMRG40893-RG2600-CPO9720
3173	ENSR3.0.66.37-IS2-RMRG40894-RG2065-CPO4460
3187	ENSR3.0.66.37-IS2-RMRG40894-RG2190-CPO21332
1186	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO10513
931	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO10751
1144	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO1491
976	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO18452
1679	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO24158
1299	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO2826
999	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO4527
649	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO6068
1353	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO6669
859	ENSR3.0.66.37-IS2-RMRG40894-RG2600-CPO9984
3162	ENSR3.0.66.37-IS2-RMRG40895-RG2190-CPO11924
3164	ENSR3.0.66.37-IS2-RMRG40895-RG2190-CPO2061
3183	ENSR3.0.66.37-IS2-RMRG40895-RG2190-CPO21645
3203	ENSR3.0.66.37-IS2-RMRG40895-RG2190-CPO9097
1364	ENSR3.0.66.37-IS2-RMRG40895-RG2600-CPO10005
972	ENSR3.0.66.37-IS2-RMRG40895-RG2600-CPO13995
1345	ENSR3.0.66.37-IS2-RMRG40895-RG2600-CPO15320
717	ENSR3.0.66.37-IS2-RMRG40895-RG2600-CPO17607
1191	ENSR3.0.66.37-IS2-RMRG40895-RG2600-CPO18032
1599	ENSR3.0.66.37-IS2-RMRG40895-RG2600-CPO1835
956	ENSR3.0.66.37-IS2-RMRG40895-RG2600-CPO3500
3105	ENSR3.0.66.37-IS2-RMRG40896-RG2066-CPO15487
3186	ENSR3.0.66.37-IS2-RMRG40896-RG2190-CPO16410
714	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO10442
986	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO1074
640	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO13272
916	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO14194
777	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO14632
964	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO25642
960	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO28531
1611	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO29354
711	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO3863
607	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO3870
898	ENSR3.0.66.37-IS2-RMRG40896-RG2600-CPO6688
3206	ENSR3.0.66.37-IS2-RMRG40897-RG2190-CPO13606
3157	ENSR3.0.66.37-IS2-RMRG40897-RG2190-CPO21777
587	ENSR3.0.66.37-IS2-RMRG40897-RG2600-CPO1910
994	ENSR3.0.66.37-IS2-RMRG40897-RG2600-CPO19569
944	ENSR3.0.66.37-IS2-RMRG40897-RG2600-CPO4959
966	ENSR3.0.66.37-IS2-RMRG40897-RG2600-CPO4979
3182	ENSR3.0.66.37-IS2-RMRG40898-RG2190-CPO4255
1121	ENSR3.0.66.37-IS2-RMRG40898-RG2600-CPO12253
873	ENSR3.0.66.37-IS2-RMRG40898-RG2600-CPO13243
713	ENSR3.0.66.37-IS2-RMRG40898-RG2600-CPO13291
887	ENSR3.0.66.37-IS2-RMRG40898-RG2600-CPO16297
959	ENSR3.0.66.37-IS2-RMRG40898-RG2600-CPO19767
735	ENSR3.0.66.37-IS2-RMRG40898-RG2600-CPO2359
728	ENSR3.0.66.37-IS2-RMRG40898-RG2600-CPO2689
1056	ENSR3.0.66.37-IS2-RMRG40898-RG2600-CPO29205
906	ENSR3.0.66.37-IS2-RMRG40898-RG2600-CPO8903
3167	ENSR3.0.66.37-IS2-RMRG40899-RG2190-CPO2762
3176	ENSR3.0.66.37-IS2-RMRG40921-RG2190-CPO10449
3192	ENSR3.0.66.37-IS2-RMRG40921-RG2190-CPO2135
1264	ENSR3.0.66.37-IS2-RMRG84-RG2600-CPO19193
469	ENSR3.0.66.37-IS3-RMRG40071-RG2430-CPO14120
1526	ENSR3.0.66.37-IS3-RMRG40071-RG2432-CPO19760
1546	ENSR3.0.66.37-IS3-RMRG40192-RG2432-CPO1687
3136	ENSR3.0.66.37-IS3-RMRG40193-RG2431-CPO12414
3119	ENSR3.0.66.37-IS3-RMRG40203-RG2431-CPO8570
3114	ENSR3.0.66.37-IS3-RMRG40204-RG2430-CPO17825
3142	ENSR3.0.66.37-IS3-RMRG40206-RG2430-CPO29015
3340	ENSR3.0.66.37-IS3-RMRG40590-RG2430-CPO22196
2778	ENSR3.0.66.37-IS3-RMRG40893-RG2431-CPO4786
3477	ENSR3.0.66.37-IS4-RMRG40203-RG2600-CPO28951
3510	ENSR3.0.66.37-IS4-RMRG40861-RG2600-CPO24323
2185	ENSR3.0.66.37-IS5-RMRG40043-RG2600-CPO9306
968	ENSR3.0.66.37-IS5-RMRG40102-RG2033-CPO19138
2310	ENSR3.0.66.37-IS5-RMRG40192-RG2600-CPO17815
1794	ENSR3.0.66.37-IS5-RMRG40200-RG2600-CPO20727
2545	ENSR3.0.66.37-IS5-RMRG40200-RG2600-CPO26070
2552	ENSR3.0.66.37-IS5-RMRG40200-RG2600-CPO28150
1842	ENSR3.0.66.37-IS5-RMRG40201-RG2600-CPO12349
2320	ENSR3.0.66.37-IS5-RMRG40201-RG2600-CPO27276
2391	ENSR3.0.66.37-IS5-RMRG40201-RG2600-CPO27924
2271	ENSR3.0.66.37-IS5-RMRG40201-RG2600-CPO5044
2879	ENSR3.0.66.37-IS5-RMRG40202-RG2600-CPO15631
2272	ENSR3.0.66.37-IS5-RMRG40204-RG2600-CPO13519
2318	ENSR3.0.66.37-IS5-RMRG40205-RG2600-CPO28734
1862	ENSR3.0.66.37-IS5-RMRG40205-RG2600-CPO4021
2350	ENSR3.0.66.37-IS5-RMRG40450-RG2600-CPO28017
2223	ENSR3.0.66.37-IS5-RMRG40452-RG2600-CPO16191
1816	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO11052
2101	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO12138
2231	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO13341
2515	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO13931
2502	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO14103
2617	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO1471
2343	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO16180
2349	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO19666
2290	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO2153
2265	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO25259
1815	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO25419
2407	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO27454
2099	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO3796
2360	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO4641
2294	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO7927
1879	ENSR3.0.66.37-IS5-RMRG40570-RG2600-CPO9671
1772	ENSR3.0.66.37-IS5-RMRG40570-RG2601-CPO420
2409	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO11026
2250	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO12603
2328	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO13936
2396	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO1524
1983	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO15580
1873	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO15967
1870	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO20998
1955	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO21327
2131	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO23829
2151	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO26228
1780	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO2801
2098	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO4476
2332	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO4579
2023	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO5077
2373	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO5960
2489	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO6430
1988	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO6766
1850	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO7623
2102	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO8120
2363	ENSR3.0.66.37-IS5-RMRG40571-RG2600-CPO8306
1768	ENSR3.0.66.37-IS5-RMRG40571-RG2601-CPO25490
2292	ENSR3.0.66.37-IS5-RMRG40890-RG2600-CPO12804
1939	ENSR3.0.66.37-IS5-RMRG40890-RG2600-CPO15933
2132	ENSR3.0.66.37-IS5-RMRG40890-RG2600-CPO16507
2295	ENSR3.0.66.37-IS5-RMRG40890-RG2600-CPO2689
2289	ENSR3.0.66.37-IS5-RMRG40891-RG2600-CPO3970
2307	ENSR3.0.66.37-IS5-RMRG40891-RG2600-CPO9871
2137	ENSR3.0.66.37-IS5-RMRG40892-RG2600-CPO17646
2298	ENSR3.0.66.37-IS5-RMRG40892-RG2600-CPO28031
2209	ENSR3.0.66.37-IS5-RMRG40892-RG2600-CPO7690
2047	ENSR3.0.66.37-IS5-RMRG40893-RG2600-CPO26292
2031	ENSR3.0.66.37-IS5-RMRG40894-RG2600-CPO12403
2157	ENSR3.0.66.37-IS5-RMRG40894-RG2600-CPO5723
1859	ENSR3.0.66.37-IS5-RMRG40896-RG2600-CPO20145
2156	ENSR3.0.66.37-IS5-RMRG40896-RG2600-CPO21197
2237	ENSR3.0.66.37-IS5-RMRG40896-RG2600-CPO28520
1921	ENSR3.0.66.37-IS5-RMRG40896-RG2600-CPO3754
2003	ENSR3.0.66.37-IS5-RMRG40897-RG2600-CPO25420
2197	ENSR3.0.66.37-IS5-RMRG40898-RG2600-CPO20355
2069	ENSR3.0.66.37-IS5-RMRG40910-RG2600-CPO3874
2752	ENSR3.0.66.37-IS9-RMRG2-RG2490-CPO23484
2113	ENSR3.0.66.37-IS9-RMRG40040-RG2490-CPO24865
2244	ENSR3.0.66.37-IS9-RMRG40040-RG2490-CPO6587
2893	ENSR3.0.66.37-IS9-RMRG40041-RG2490-CPO11889
1884	ENSR3.0.66.37-IS9-RMRG40041-RG2490-CPO12311
2257	ENSR3.0.66.37-IS9-RMRG40041-RG2490-CPO17256
2048	ENSR3.0.66.37-IS9-RMRG40041-RG2490-CPO19628
1918	ENSR3.0.66.37-IS9-RMRG40041-RG2490-CPO27993
1893	ENSR3.0.66.37-IS9-RMRG40041-RG2490-CPO4802
1837	ENSR3.0.66.37-IS9-RMRG40041-RG2490-CPO7433
1774	ENSR3.0.66.37-IS9-RMRG40041-RG2492-CPO23901
2159	ENSR3.0.66.37-IS9-RMRG40042-RG2490-CPO27451
2123	ENSR3.0.66.37-IS9-RMRG40042-RG2490-CPO764
2076	ENSR3.0.66.37-IS9-RMRG40043-RG2490-CPO11569
1904	ENSR3.0.66.37-IS9-RMRG40043-RG2490-CPO2582
2303	ENSR3.0.66.37-IS9-RMRG40070-RG2490-CPO29048
2312	ENSR3.0.66.37-IS9-RMRG40192-RG2490-CPO5344
2693	ENSR3.0.66.37-IS9-RMRG40192-RG2490-CPO7493
2830	ENSR3.0.66.37-IS9-RMRG40200-RG2490-CPO11329
2000	ENSR3.0.66.37-IS9-RMRG40200-RG2490-CPO13118
2420	ENSR3.0.66.37-IS9-RMRG40200-RG2490-CPO15151
2065	ENSR3.0.66.37-IS9-RMRG40200-RG2490-CPO214
2422	ENSR3.0.66.37-IS9-RMRG40200-RG2490-CPO21633
2831	ENSR3.0.66.37-IS9-RMRG40200-RG2490-CPO27235
2557	ENSR3.0.66.37-IS9-RMRG40200-RG2490-CPO29053
2862	ENSR3.0.66.37-IS9-RMRG40200-RG2490-CPO5782
2596	ENSR3.0.66.37-IS9-RMRG40200-RG2490-CPO7291
2012	ENSR3.0.66.37-IS9-RMRG40201-RG2490-CPO23114
1907	ENSR3.0.66.37-IS9-RMRG40201-RG2490-CPO2552
1867	ENSR3.0.66.37-IS9-RMRG40201-RG2490-CPO27201
2483	ENSR3.0.66.37-IS9-RMRG40201-RG2490-CPO29231
2083	ENSR3.0.66.37-IS9-RMRG40201-RG2490-CPO5209
2068	ENSR3.0.66.37-IS9-RMRG40201-RG2490-CPO5748
2319	ENSR3.0.66.37-IS9-RMRG40201-RG2490-CPO6634
2822	ENSR3.0.66.37-IS9-RMRG40202-RG2490-CPO10450
2819	ENSR3.0.66.37-IS9-RMRG40202-RG2490-CPO13827
2766	ENSR3.0.66.37-IS9-RMRG40202-RG2490-CPO19810
1818	ENSR3.0.66.37-IS9-RMRG40202-RG2490-CPO22363
1916	ENSR3.0.66.37-IS9-RMRG40202-RG2490-CPO25264
2558	ENSR3.0.66.37-IS9-RMRG40202-RG2490-CPO7725
2889	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO14579
2077	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO14998
2600	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO17973
2871	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO19478
2381	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO1989
2841	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO20110
1979	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO20216
2882	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO22380
2602	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO22754
2749	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO23610
2849	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO25381
2768	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO5619
1819	ENSR3.0.66.37-IS9-RMRG40203-RG2490-CPO7730
1827	ENSR3.0.66.37-IS9-RMRG40204-RG2490-CPO16251
2850	ENSR3.0.66.37-IS9-RMRG40204-RG2490-CPO889
1969	ENSR3.0.66.37-IS9-RMRG40205-RG2490-CPO2006
1849	ENSR3.0.66.37-IS9-RMRG40205-RG2490-CPO25454
2534	ENSR3.0.66.37-IS9-RMRG40205-RG2490-CPO27463
2539	ENSR3.0.66.37-IS9-RMRG40205-RG2490-CPO4007
2857	ENSR3.0.66.37-IS9-RMRG40205-RG2490-CPO8724
