,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
951803,3227975507,393755,CloudPBX,43.6319,-79.3716,1178986754,6327,Shaw Communications Inc.,49.2196,-122.6164
955127,2392989209,855,Bell Canada,47.5986,-52.6926,3227975506,393755,CloudPBX,43.6319,-79.3716
966187,843093146,6327,Shaw Communications Inc.,49.2833,-123.1298,3227975507,393755,CloudPBX,43.6319,-79.3716
966197,3640368282,14007,Skyway West,48.4167,-123.365,3227975506,393755,CloudPBX,43.6319,-79.3716
966202,3512272902,852,TELUS Communications Inc.,53.7168,-113.2187,3227975507,393755,CloudPBX,43.6319,-79.3716
966204,3236611778,14007,Skyway West,49.222,-123.0683,3227975506,393755,CloudPBX,43.6319,-79.3716
966206,3463715872,852,TELUS Communications Inc.,49.3615,-123.2627,3227975507,393755,CloudPBX,43.6319,-79.3716
966221,3512424079,852,TELUS Communications Inc.,53.585,-113.5526,3227975506,393755,CloudPBX,43.6319,-79.3716
966241,1674011774,852,TELUS Communications Inc.,49.2667,-122.7833,3227975507,393755,CloudPBX,43.6319,-79.3716
966378,3091463342,6327,Shaw Communications Inc.,49.2866,-123.1158,3227975506,393755,CloudPBX,43.6319,-79.3716
966447,2919739481,6327,Shaw Communications Inc.,49.2833,-123.1298,3227975507,393755,CloudPBX,43.6319,-79.3716
966476,1268774617,852,TELUS Communications Inc.,51.0242,-114.1004,3227975507,393755,CloudPBX,43.6319,-79.3716
966504,1178607163,6327,Shaw Communications Inc.,52.0961,-106.6252,3227975507,393755,CloudPBX,43.6319,-79.3716
966506,386989517,852,TELUS Communications Inc.,49.0791,-122.7553,3227975506,393755,CloudPBX,43.6319,-79.3716
966522,3478222275,852,TELUS Communications Inc.,49.2795,-123.0667,3227975506,393755,CloudPBX,43.6319,-79.3716
966528,2919739481,6327,Shaw Communications Inc.,49.2833,-123.1298,3227975506,393755,CloudPBX,43.6319,-79.3716
966538,3478245688,852,TELUS Communications Inc.,49.2779,-123.0908,3227975506,393755,CloudPBX,43.6319,-79.3716
966541,3227975507,393755,CloudPBX,43.6319,-79.3716,3512272902,852,TELUS Communications Inc.,53.7168,-113.2187
966584,3227975506,393755,CloudPBX,43.6319,-79.3716,1244849474,14007,Skyway West,49.316,-123.0576
966904,1090362003,19171,Stargate Connections Inc.,49.2666,-123.1976,3227975506,393755,CloudPBX,43.6319,-79.3716
966915,3227975506,393755,CloudPBX,43.6319,-79.3716,386989517,852,TELUS Communications Inc.,49.0791,-122.7553
966959,1244849474,14007,Skyway West,49.316,-123.0576,3227975507,393755,CloudPBX,43.6319,-79.3716
966965,3091469318,6327,Shaw Communications Inc.,49.2436,-122.7865,3227975506,393755,CloudPBX,43.6319,-79.3716
966969,2919632159,6327,Shaw Communications Inc.,49.2795,-123.0667,3227975506,393755,CloudPBX,43.6319,-79.3716
966982,1090360462,19171,Stargate Connections Inc.,49.2866,-123.1158,3227975506,393755,CloudPBX,43.6319,-79.3716
967020,3227975507,393755,CloudPBX,43.6319,-79.3716,875246285,16509,"Amazon.com, Inc.",45.8696,-119.688
967053,1244849474,14007,Skyway West,49.316,-123.0576,3227975506,393755,CloudPBX,43.6319,-79.3716
967142,1090362003,19171,Stargate Connections Inc.,49.2666,-123.1976,3227975507,393755,CloudPBX,43.6319,-79.3716
967178,3227975506,393755,CloudPBX,43.6319,-79.3716,3463715872,852,TELUS Communications Inc.,49.3615,-123.2627
967202,3236611778,14007,Skyway West,49.222,-123.0683,3227975507,393755,CloudPBX,43.6319,-79.3716
967219,3227975506,393755,CloudPBX,43.6319,-79.3716,3632003165,852,TELUS Communications Inc.,53.4609,-113.4519
967262,3227975506,393755,CloudPBX,43.6319,-79.3716,386965699,852,TELUS Communications Inc.,49.2795,-123.0667
967286,3227975506,393755,CloudPBX,43.6319,-79.3716,3478245688,852,TELUS Communications Inc.,49.2779,-123.0908
967344,3227975507,393755,CloudPBX,43.6319,-79.3716,386989517,852,TELUS Communications Inc.,49.0791,-122.7553
967351,3227975506,393755,CloudPBX,43.6319,-79.3716,1653563098,19171,Stargate Connections Inc.,49.2767,-123.13
967358,3487073957,852,TELUS Communications Inc.,49.2603,-123.146,3227975507,393755,CloudPBX,43.6319,-79.3716
967378,3091631882,6327,Shaw Communications Inc.,49.2788,-123.1139,3227975506,393755,CloudPBX,43.6319,-79.3716
967383,3227975506,393755,CloudPBX,43.6319,-79.3716,3091502738,6327,Shaw Communications Inc.,49.1661,-122.5792
967495,3463715872,852,TELUS Communications Inc.,49.3615,-123.2627,3227975506,393755,CloudPBX,43.6319,-79.3716
967516,1674011774,852,TELUS Communications Inc.,49.2667,-122.7833,3227975506,393755,CloudPBX,43.6319,-79.3716
967568,3227975506,393755,CloudPBX,43.6319,-79.3716,1653560604,19171,Stargate Connections Inc.,49.2475,-123.121
967579,3227975507,393755,CloudPBX,43.6319,-79.3716,3492161874,852,TELUS Communications Inc.,51.0242,-114.1004
967637,3227975506,393755,CloudPBX,43.6319,-79.3716,408408257,6327,Shaw Communications Inc.,49.2833,-123.1298
967683,3475125993,6171,WorldGate,53.4154,-113.4178,3227975506,393755,CloudPBX,43.6319,-79.3716
967739,3227975507,393755,CloudPBX,43.6319,-79.3716,3350650146,19171,Stargate Connections Inc.,49.2478,-122.9938
967807,3350650146,19171,Stargate Connections Inc.,49.2478,-122.9938,3227975507,393755,CloudPBX,43.6319,-79.3716
967819,1614226523,6327,Shaw Communications Inc.,49.1889,-122.873,3227975507,393755,CloudPBX,43.6319,-79.3716
967855,3227975507,393755,CloudPBX,43.6319,-79.3716,3091469318,6327,Shaw Communications Inc.,49.2436,-122.7865
967907,1090362013,19171,Stargate Connections Inc.,49.2666,-123.1976,3227975507,393755,CloudPBX,43.6319,-79.3716
967929,3227975506,393755,CloudPBX,43.6319,-79.3716,3478238498,852,TELUS Communications Inc.,49.25,-123.1333
967933,3227975506,393755,CloudPBX,43.6319,-79.3716,1090362003,19171,Stargate Connections Inc.,49.2666,-123.1976
967961,3487077158,852,TELUS Communications Inc.,49.2436,-122.7865,3227975507,393755,CloudPBX,43.6319,-79.3716
967964,3091631882,6327,Shaw Communications Inc.,49.2788,-123.1139,3227975507,393755,CloudPBX,43.6319,-79.3716
967965,386933003,852,TELUS Communications Inc.,49.262,-123.0923,3227975506,393755,CloudPBX,43.6319,-79.3716
968053,3227975506,393755,CloudPBX,43.6319,-79.3716,1090360550,19171,Stargate Connections Inc.,49.2866,-123.1158
968074,1090360550,19171,Stargate Connections Inc.,49.2866,-123.1158,3227975506,393755,CloudPBX,43.6319,-79.3716
968075,1653560604,19171,Stargate Connections Inc.,49.2475,-123.121,3227975507,393755,CloudPBX,43.6319,-79.3716
968078,3227975507,393755,CloudPBX,43.6319,-79.3716,1755145171,852,TELUS Communications Inc.,53.2667,-113.5333
968121,3227975507,393755,CloudPBX,43.6319,-79.3716,3497430254,19171,Stargate Connections Inc.,49.2788,-123.1139
968128,1653563098,19171,Stargate Connections Inc.,49.2767,-123.13,3227975506,393755,CloudPBX,43.6319,-79.3716
968137,875246285,16509,"Amazon.com, Inc.",45.8696,-119.688,3227975506,393755,CloudPBX,43.6319,-79.3716
968165,3227975506,393755,CloudPBX,43.6319,-79.3716,3350650146,19171,Stargate Connections Inc.,49.2478,-122.9938
968179,1674014486,852,TELUS Communications Inc.,49.299,-123.1408,3227975507,393755,CloudPBX,43.6319,-79.3716
968208,3227975506,393755,CloudPBX,43.6319,-79.3716,1090362013,19171,Stargate Connections Inc.,49.2666,-123.1976
968226,3227975506,393755,CloudPBX,43.6319,-79.3716,3463712682,852,TELUS Communications Inc.,49.2327,-123.0917
968250,3227975506,393755,CloudPBX,43.6319,-79.3716,3497430254,19171,Stargate Connections Inc.,49.2788,-123.1139
968283,3227975507,393755,CloudPBX,43.6319,-79.3716,2919557342,6327,Shaw Communications Inc.,49.8928,-119.4852
968285,3227975506,393755,CloudPBX,43.6319,-79.3716,407953015,6327,Shaw Communications Inc.,49.2788,-123.1139
968342,3227975507,393755,CloudPBX,43.6319,-79.3716,3091631882,6327,Shaw Communications Inc.,49.2788,-123.1139
968399,3640368787,14007,Skyway West,49.2807,-123.0397,3227975506,393755,CloudPBX,43.6319,-79.3716
968411,1163576676,13768,Cogeco Peer 1,49.2344,-123.1451,3227975507,393755,CloudPBX,43.6319,-79.3716
968423,3497430254,19171,Stargate Connections Inc.,49.2788,-123.1139,3227975506,393755,CloudPBX,43.6319,-79.3716
968431,3640368787,14007,Skyway West,49.2807,-123.0397,3227975507,393755,CloudPBX,43.6319,-79.3716
968452,3227975506,393755,CloudPBX,43.6319,-79.3716,3475125993,6171,WorldGate,53.4154,-113.4178
968483,3487077158,852,TELUS Communications Inc.,49.2436,-122.7865,3227975506,393755,CloudPBX,43.6319,-79.3716
968530,3227975506,393755,CloudPBX,43.6319,-79.3716,1268517701,852,TELUS Communications Inc.,49.2492,-123.1104
968540,1090360462,19171,Stargate Connections Inc.,49.2866,-123.1158,3227975507,393755,CloudPBX,43.6319,-79.3716
968588,3227975507,393755,CloudPBX,43.6319,-79.3716,1653560011,19171,Stargate Connections Inc.,49.2795,-123.0667
968599,1176779232,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975506,393755,CloudPBX,43.6319,-79.3716
968635,1823229904,852,TELUS Communications Inc.,49.2475,-123.121,3227975507,393755,CloudPBX,43.6319,-79.3716
968647,875246285,16509,"Amazon.com, Inc.",45.8696,-119.688,3227975507,393755,CloudPBX,43.6319,-79.3716
968665,2919557342,6327,Shaw Communications Inc.,49.8928,-119.4852,3227975507,393755,CloudPBX,43.6319,-79.3716
968750,1090360550,19171,Stargate Connections Inc.,49.2866,-123.1158,3227975507,393755,CloudPBX,43.6319,-79.3716
968808,3091619682,6327,Shaw Communications Inc.,53.5428,-113.4974,3227975506,393755,CloudPBX,43.6319,-79.3716
968872,3640368282,14007,Skyway West,48.4167,-123.365,3227975507,393755,CloudPBX,43.6319,-79.3716
968884,3478238583,852,TELUS Communications Inc.,49.25,-123.1333,3227975506,393755,CloudPBX,43.6319,-79.3716
968894,3473287046,852,TELUS Communications Inc.,49.2767,-123.13,3227975506,393755,CloudPBX,43.6319,-79.3716
968929,2731908580,54527,Astute Hosting Inc.,49.2866,-123.1158,3227975506,393755,CloudPBX,43.6319,-79.3716
969040,3227975506,393755,CloudPBX,43.6319,-79.3716,1823229904,852,TELUS Communications Inc.,49.2475,-123.121
969073,1653559798,19171,Stargate Connections Inc.,49.2478,-122.9938,3227975506,393755,CloudPBX,43.6319,-79.3716
969094,3227975507,393755,CloudPBX,43.6319,-79.3716,3091587566,6327,Shaw Communications Inc.,53.5333,-113.9167
969096,3350650158,19171,Stargate Connections Inc.,49.2478,-122.9938,3227975507,393755,CloudPBX,43.6319,-79.3716
969126,3350650146,19171,Stargate Connections Inc.,49.2478,-122.9938,3227975506,393755,CloudPBX,43.6319,-79.3716
969162,3227975507,393755,CloudPBX,43.6319,-79.3716,1090362013,19171,Stargate Connections Inc.,49.2666,-123.1976
969173,3227975506,393755,CloudPBX,43.6319,-79.3716,1176778026,40029,Novus Entertainment Inc.,49.2788,-123.1139
969177,1090362013,19171,Stargate Connections Inc.,49.2666,-123.1976,3227975506,393755,CloudPBX,43.6319,-79.3716
969187,2731908580,54527,Astute Hosting Inc.,49.2866,-123.1158,3227975507,393755,CloudPBX,43.6319,-79.3716
969207,3227975506,393755,CloudPBX,43.6319,-79.3716,3475125866,6171,WorldGate,53.4154,-113.4178
969237,1268774617,852,TELUS Communications Inc.,51.0242,-114.1004,3227975506,393755,CloudPBX,43.6319,-79.3716
969238,3227975507,393755,CloudPBX,43.6319,-79.3716,844941337,852,TELUS Communications Inc.,49.2068,-122.4851
969277,3227975507,393755,CloudPBX,43.6319,-79.3716,1244849474,14007,Skyway West,49.316,-123.0576
969316,2919632159,6327,Shaw Communications Inc.,49.2795,-123.0667,3227975507,393755,CloudPBX,43.6319,-79.3716
969318,3227975507,393755,CloudPBX,43.6319,-79.3716,845302071,852,TELUS Communications Inc.,50.0163,-124.3226
969331,3227975507,393755,CloudPBX,43.6319,-79.3716,843371666,6327,Shaw Communications Inc.,49.316,-123.0576
969353,386933003,852,TELUS Communications Inc.,49.262,-123.0923,3227975507,393755,CloudPBX,43.6319,-79.3716
969364,3227975507,393755,CloudPBX,43.6319,-79.3716,1090360654,19171,Stargate Connections Inc.,49.2866,-123.1158
969383,3227975507,393755,CloudPBX,43.6319,-79.3716,2919739481,6327,Shaw Communications Inc.,49.2833,-123.1298
969410,1613864989,6327,Shaw Communications Inc.,49.2478,-122.9938,3227975507,393755,CloudPBX,43.6319,-79.3716
969513,1268585584,852,TELUS Communications Inc.,49.0423,-122.2835,3227975507,393755,CloudPBX,43.6319,-79.3716
969516,3227975507,393755,CloudPBX,43.6319,-79.3716,845316559,852,TELUS Communications Inc.,49.0423,-122.2835
969539,3624749586,15290,Allstream Corp.,43.5924,-79.7611,3227975507,393755,CloudPBX,43.6319,-79.3716
969584,3091463342,6327,Shaw Communications Inc.,49.2866,-123.1158,3227975507,393755,CloudPBX,43.6319,-79.3716
969594,1613813930,6327,Shaw Communications Inc.,49.0997,-122.6526,3227975506,393755,CloudPBX,43.6319,-79.3716
969596,3463713115,852,TELUS Communications Inc.,43.6319,-79.3716,3227975507,393755,CloudPBX,43.6319,-79.3716
969639,3478245688,852,TELUS Communications Inc.,49.2779,-123.0908,3227975507,393755,CloudPBX,43.6319,-79.3716
969660,1268596475,852,TELUS Communications Inc.,49.0384,-122.3485,3227975507,393755,CloudPBX,43.6319,-79.3716
969661,3227975507,393755,CloudPBX,43.6319,-79.3716,1247750725,7922,"Comcast Cable Communications, LLC",37.751,-97.822
969789,3227975507,393755,CloudPBX,43.6319,-79.3716,3091632362,6327,Shaw Communications Inc.,49.2788,-123.1139
969828,1090360938,19171,Stargate Connections Inc.,49.1707,-122.7326,3227975506,393755,CloudPBX,43.6319,-79.3716
969833,3227975507,393755,CloudPBX,43.6319,-79.3716,1176778026,40029,Novus Entertainment Inc.,49.2788,-123.1139
969889,1090360938,19171,Stargate Connections Inc.,49.1707,-122.7326,3227975507,393755,CloudPBX,43.6319,-79.3716
969893,3350650150,19171,Stargate Connections Inc.,49.2478,-122.9938,3227975506,393755,CloudPBX,43.6319,-79.3716
969982,3227975507,393755,CloudPBX,43.6319,-79.3716,3332465478,6171,WorldGate,53.4914,-113.4802
970005,3227975507,393755,CloudPBX,43.6319,-79.3716,1268519453,852,TELUS Communications Inc.,49.0791,-122.7553
970113,3227975507,393755,CloudPBX,43.6319,-79.3716,1090360938,19171,Stargate Connections Inc.,49.1707,-122.7326
970121,3487047224,852,TELUS Communications Inc.,49.2788,-123.1139,3227975506,393755,CloudPBX,43.6319,-79.3716
970130,3487047224,852,TELUS Communications Inc.,49.2788,-123.1139,3227975507,393755,CloudPBX,43.6319,-79.3716
970144,1823229904,852,TELUS Communications Inc.,49.2475,-123.121,3227975506,393755,CloudPBX,43.6319,-79.3716
970181,3227975507,393755,CloudPBX,43.6319,-79.3716,1163576676,13768,Cogeco Peer 1,49.2344,-123.1451
970230,1653560011,19171,Stargate Connections Inc.,49.2795,-123.0667,3227975507,393755,CloudPBX,43.6319,-79.3716
970249,3227975507,393755,CloudPBX,43.6319,-79.3716,3497430155,19171,Stargate Connections Inc.,49.2788,-123.1139
970260,1247750725,7922,"Comcast Cable Communications, LLC",37.751,-97.822,3227975507,393755,CloudPBX,43.6319,-79.3716
970261,3227975507,393755,CloudPBX,43.6319,-79.3716,1268596475,852,TELUS Communications Inc.,49.0384,-122.3485
970264,3227975506,393755,CloudPBX,43.6319,-79.3716,1614226523,6327,Shaw Communications Inc.,49.1889,-122.873
970298,3227975507,393755,CloudPBX,43.6319,-79.3716,1090362003,19171,Stargate Connections Inc.,49.2666,-123.1976
970327,3227975506,393755,CloudPBX,43.6319,-79.3716,2919632159,6327,Shaw Communications Inc.,49.2795,-123.0667
970340,3227975506,393755,CloudPBX,43.6319,-79.3716,845302071,852,TELUS Communications Inc.,50.0163,-124.3226
970359,3227975507,393755,CloudPBX,43.6319,-79.3716,407953015,6327,Shaw Communications Inc.,49.2788,-123.1139
970409,3227975507,393755,CloudPBX,43.6319,-79.3716,3478222275,852,TELUS Communications Inc.,49.2795,-123.0667
970487,1268497742,852,TELUS Communications Inc.,49.2475,-123.121,3227975506,393755,CloudPBX,43.6319,-79.3716
970489,3227975506,393755,CloudPBX,43.6319,-79.3716,1674010043,852,TELUS Communications Inc.,49.2275,-122.9301
970504,3227975507,393755,CloudPBX,43.6319,-79.3716,3350650150,19171,Stargate Connections Inc.,49.2478,-122.9938
970532,3227975507,393755,CloudPBX,43.6319,-79.3716,3091502738,6327,Shaw Communications Inc.,49.1661,-122.5792
970546,3227975507,393755,CloudPBX,43.6319,-79.3716,1090360462,19171,Stargate Connections Inc.,49.2866,-123.1158
970558,1090360654,19171,Stargate Connections Inc.,49.2866,-123.1158,3227975506,393755,CloudPBX,43.6319,-79.3716
970562,3227975506,393755,CloudPBX,43.6319,-79.3716,1090360654,19171,Stargate Connections Inc.,49.2866,-123.1158
970611,1653560011,19171,Stargate Connections Inc.,49.2795,-123.0667,3227975506,393755,CloudPBX,43.6319,-79.3716
970613,3227975506,393755,CloudPBX,43.6319,-79.3716,1653560011,19171,Stargate Connections Inc.,49.2795,-123.0667
970649,1268628388,852,TELUS Communications Inc.,49.8928,-119.4852,3227975507,393755,CloudPBX,43.6319,-79.3716
970654,2919755137,6327,Shaw Communications Inc.,49.2475,-123.121,3227975506,393755,CloudPBX,43.6319,-79.3716
970782,3227975507,393755,CloudPBX,43.6319,-79.3716,1614103491,6327,Shaw Communications Inc.,49.0787,-121.6098
970788,1653559798,19171,Stargate Connections Inc.,49.2478,-122.9938,3227975507,393755,CloudPBX,43.6319,-79.3716
970799,2919755137,6327,Shaw Communications Inc.,49.2475,-123.121,3227975507,393755,CloudPBX,43.6319,-79.3716
970821,3227975507,393755,CloudPBX,43.6319,-79.3716,1823797351,852,TELUS Communications Inc.,48.4267,-123.3655
970825,3227975507,393755,CloudPBX,43.6319,-79.3716,3640368282,14007,Skyway West,48.4167,-123.365
970915,3227975507,393755,CloudPBX,43.6319,-79.3716,1823229904,852,TELUS Communications Inc.,49.2475,-123.121
970926,3227975507,393755,CloudPBX,43.6319,-79.3716,386965699,852,TELUS Communications Inc.,49.2795,-123.0667
970940,386965699,852,TELUS Communications Inc.,49.2795,-123.0667,3227975507,393755,CloudPBX,43.6319,-79.3716
970955,3227975506,393755,CloudPBX,43.6319,-79.3716,1674011774,852,TELUS Communications Inc.,49.2667,-122.7833
971049,844941337,852,TELUS Communications Inc.,49.2068,-122.4851,3227975506,393755,CloudPBX,43.6319,-79.3716
971082,3227975506,393755,CloudPBX,43.6319,-79.3716,1268497742,852,TELUS Communications Inc.,49.2475,-123.121
971177,1823797351,852,TELUS Communications Inc.,48.4267,-123.3655,3227975507,393755,CloudPBX,43.6319,-79.3716
971225,3227975506,393755,CloudPBX,43.6319,-79.3716,843371666,6327,Shaw Communications Inc.,49.316,-123.0576
971383,1077449335,15102,WiBand Communications,53.4179,-113.5785,3227975507,393755,CloudPBX,43.6319,-79.3716
971400,3091469318,6327,Shaw Communications Inc.,49.2436,-122.7865,3227975507,393755,CloudPBX,43.6319,-79.3716
971490,3478238498,852,TELUS Communications Inc.,49.25,-123.1333,3227975506,393755,CloudPBX,43.6319,-79.3716
971633,3227975507,393755,CloudPBX,43.6319,-79.3716,3487050211,852,TELUS Communications Inc.,49.2646,-123.1648
971716,3091632362,6327,Shaw Communications Inc.,49.2788,-123.1139,3227975506,393755,CloudPBX,43.6319,-79.3716
971918,3227975506,393755,CloudPBX,43.6319,-79.3716,1090360938,19171,Stargate Connections Inc.,49.1707,-122.7326
972036,1268517701,852,TELUS Communications Inc.,49.2492,-123.1104,3227975507,393755,CloudPBX,43.6319,-79.3716
972103,3227975506,393755,CloudPBX,43.6319,-79.3716,3091469318,6327,Shaw Communications Inc.,49.2436,-122.7865
972141,3091502738,6327,Shaw Communications Inc.,49.1661,-122.5792,3227975506,393755,CloudPBX,43.6319,-79.3716
972236,3227975507,393755,CloudPBX,43.6319,-79.3716,1090360550,19171,Stargate Connections Inc.,49.2866,-123.1158
972260,3227975506,393755,CloudPBX,43.6319,-79.3716,1614103491,6327,Shaw Communications Inc.,49.0787,-121.6098
972306,3350650150,19171,Stargate Connections Inc.,49.2478,-122.9938,3227975507,393755,CloudPBX,43.6319,-79.3716
972406,3227975507,393755,CloudPBX,43.6319,-79.3716,3463715872,852,TELUS Communications Inc.,49.3615,-123.2627
972477,3497430155,19171,Stargate Connections Inc.,49.2788,-123.1139,3227975506,393755,CloudPBX,43.6319,-79.3716
972492,1178985642,6327,Shaw Communications Inc.,49.2068,-122.4851,3227975506,393755,CloudPBX,43.6319,-79.3716
972525,3227975507,393755,CloudPBX,43.6319,-79.3716,2919755137,6327,Shaw Communications Inc.,49.2475,-123.121
972566,3227975506,393755,CloudPBX,43.6319,-79.3716,843093146,6327,Shaw Communications Inc.,49.2833,-123.1298
972579,3227975507,393755,CloudPBX,43.6319,-79.3716,3463712682,852,TELUS Communications Inc.,49.2327,-123.0917
972584,845302071,852,TELUS Communications Inc.,50.0163,-124.3226,3227975506,393755,CloudPBX,43.6319,-79.3716
972614,3227975506,393755,CloudPBX,43.6319,-79.3716,3640368787,14007,Skyway West,49.2807,-123.0397
972667,3512272902,852,TELUS Communications Inc.,53.7168,-113.2187,3227975506,393755,CloudPBX,43.6319,-79.3716
972794,1653560604,19171,Stargate Connections Inc.,49.2475,-123.121,3227975506,393755,CloudPBX,43.6319,-79.3716
972806,3227975507,393755,CloudPBX,43.6319,-79.3716,3475125993,6171,WorldGate,53.4154,-113.4178
972813,845302071,852,TELUS Communications Inc.,50.0163,-124.3226,3227975507,393755,CloudPBX,43.6319,-79.3716
973108,3227975506,393755,CloudPBX,43.6319,-79.3716,2391207502,855,Bell Canada,47.483,-52.8415
987299,3227975507,393755,CloudPBX,43.6319,-79.3716,413970142,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765
987435,3227975506,393755,CloudPBX,43.6319,-79.3716,413970142,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765
987705,413970142,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765,3227975506,393755,CloudPBX,43.6319,-79.3716
988082,3227975506,393755,CloudPBX,43.6319,-79.3716,1633558594,20115,Charter Communications,43.3208,-88.0314
988379,413970142,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765,3227975507,393755,CloudPBX,43.6319,-79.3716
988949,3227975507,393755,CloudPBX,43.6319,-79.3716,2913448341,7922,"Comcast Cable Communications, LLC",41.8811,-87.8786
994053,3227975506,393755,CloudPBX,43.6319,-79.3716,2796215660,20057,AT&T Mobility LLC,41.8483,-87.6517
1000706,2393019066,855,Bell Canada,47.5124,-52.6729,3227975506,393755,CloudPBX,43.6319,-79.3716
1003128,3227975507,393755,CloudPBX,43.6319,-79.3716,1279425129,577,Bell Canada,44.3572,-79.6929
1005297,1279425129,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
1006437,3227975507,393755,CloudPBX,43.6319,-79.3716,405976237,40788,Start Communications,43.2271,-79.871
1006893,1279425129,577,Bell Canada,44.3572,-79.6929,3227975506,393755,CloudPBX,43.6319,-79.3716
1009488,2392981712,855,Bell Canada,47.5986,-52.6926,3227975507,393755,CloudPBX,43.6319,-79.3716
1010005,3227975507,393755,CloudPBX,43.6319,-79.3716,2393257311,855,Bell Canada,47.5334,-52.7595
1012094,2393257311,855,Bell Canada,47.5334,-52.7595,3227975507,393755,CloudPBX,43.6319,-79.3716
1012152,3227975506,393755,CloudPBX,43.6319,-79.3716,2393257311,855,Bell Canada,47.5334,-52.7595
1013566,3227975507,393755,CloudPBX,43.6319,-79.3716,3475125866,6171,WorldGate,53.4154,-113.4178
1014321,3227975506,393755,CloudPBX,43.6319,-79.3716,1279425129,577,Bell Canada,44.3572,-79.6929
1019989,2392981712,855,Bell Canada,47.5986,-52.6926,3227975506,393755,CloudPBX,43.6319,-79.3716
1033222,3227975506,393755,CloudPBX,43.6319,-79.3716,2393991154,855,Bell Canada,47.4212,-52.8077
1035895,2393257311,855,Bell Canada,47.5334,-52.7595,3227975506,393755,CloudPBX,43.6319,-79.3716
1037934,2918435450,40191,ZEROFAIL,45.4987,-73.5793,3227975507,393755,CloudPBX,43.6319,-79.3716
1045705,3227975506,393755,CloudPBX,43.6319,-79.3716,416559808,35911,Telebec,48.1002,-77.7828
1051808,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
1096675,3227975507,393755,CloudPBX,43.6319,-79.3716,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976
1096703,3227975506,393755,CloudPBX,43.6319,-79.3716,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976
1096713,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976,3227975506,393755,CloudPBX,43.6319,-79.3716
1096748,3227975506,393755,CloudPBX,43.6319,-79.3716,3473289373,852,TELUS Communications Inc.,49.2666,-123.1976
1096749,3473289373,852,TELUS Communications Inc.,49.2666,-123.1976,3227975506,393755,CloudPBX,43.6319,-79.3716
1096758,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976,3227975507,393755,CloudPBX,43.6319,-79.3716
1096813,3227975507,393755,CloudPBX,43.6319,-79.3716,3473289373,852,TELUS Communications Inc.,49.2666,-123.1976
1096827,3473289373,852,TELUS Communications Inc.,49.2666,-123.1976,3227975507,393755,CloudPBX,43.6319,-79.3716
1097030,3227975506,393755,CloudPBX,43.6319,-79.3716,405974021,40788,Start Communications,43.6655,-79.4204
1097280,3227975507,393755,CloudPBX,43.6319,-79.3716,405974021,40788,Start Communications,43.6655,-79.4204
1098136,405974021,40788,Start Communications,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
1098174,405974021,40788,Start Communications,43.6655,-79.4204,3227975507,393755,CloudPBX,43.6319,-79.3716
1098998,755174972,40788,Start Communications,43.6861,-79.4025,3227975507,393755,CloudPBX,43.6319,-79.3716
1100283,755174972,40788,Start Communications,43.6861,-79.4025,3227975506,393755,CloudPBX,43.6319,-79.3716
1100502,3227975506,393755,CloudPBX,43.6319,-79.3716,1176305681,577,Bell Canada,44.3572,-79.6929
1100815,3227975507,393755,CloudPBX,43.6319,-79.3716,1748719339,7018,"AT&T Services, Inc.",39.8512,-86.2651
1101056,3227975506,393755,CloudPBX,43.6319,-79.3716,1748719339,7018,"AT&T Services, Inc.",39.8512,-86.2651
1101318,3227975506,393755,CloudPBX,43.6319,-79.3716,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1102401,1176305681,577,Bell Canada,44.3572,-79.6929,3227975506,393755,CloudPBX,43.6319,-79.3716
1102764,3227975507,393755,CloudPBX,43.6319,-79.3716,1176305681,577,Bell Canada,44.3572,-79.6929
1103865,1176305681,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
1118006,3227975507,393755,CloudPBX,43.6319,-79.3716,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1118304,1217118925,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
1139742,1245424408,5769,Videotron Telecom Ltee,46.8033,-71.1779,3227975507,393755,CloudPBX,43.6319,-79.3716
1143306,3227975506,393755,CloudPBX,43.6319,-79.3716,3517667478,852,TELUS Communications Inc.,43.6655,-79.4204
